timestamp,open,high,low,close,volume
2024-08-16 15:15:00+05:30,24554.15,24561.3,24537.45,24539.2,0
2024-08-19 09:15:00+05:30,24636.35,24638.25,24566.3,24580.45,0
2024-08-19 10:15:00+05:30,24579.1,24590.2,24523.55,24543.95,0
2024-08-19 11:15:00+05:30,24544.45,24598.0,24542.7,24570.0,0
2024-08-19 12:15:00+05:30,24569.7,24592.9,24552.25,24590.45,0
2024-08-19 13:15:00+05:30,24590.9,24605.1,24543.85,24572.35,0
2024-08-19 14:15:00+05:30,24573.2,24592.35,24562.45,24571.45,0
2024-08-19 15:15:00+05:30,24571.25,24590.3,24570.6,24579.0,0
2024-08-20 09:15:00+05:30,24648.9,24725.25,24607.5,24722.6,0
2024-08-20 10:15:00+05:30,24722.95,24733.95,24674.55,24707.5,0
2024-08-20 11:15:00+05:30,24707.55,24719.1,24688.05,24708.95,0
2024-08-20 12:15:00+05:30,24707.65,24734.15,24701.55,24727.1,0
2024-08-20 13:15:00+05:30,24727.05,24729.1,24702.5,24719.45,0
2024-08-20 14:15:00+05:30,24718.8,24729.3,24690.9,24698.1,0
2024-08-20 15:15:00+05:30,24697.9,24705.65,24670.85,24672.85,0
2024-08-21 09:15:00+05:30,24680.55,24721.0,24654.5,24712.75,0
2024-08-21 10:15:00+05:30,24713.35,24753.9,24678.8,24693.5,0
2024-08-21 11:15:00+05:30,24693.55,24742.3,24693.2,24724.0,0
2024-08-21 12:15:00+05:30,24724.45,24739.1,24716.3,24727.8,0
2024-08-21 13:15:00+05:30,24727.7,24744.55,24696.8,24739.85,0
2024-08-21 14:15:00+05:30,24740.4,24774.15,24722.75,24767.05,0
2024-08-21 15:15:00+05:30,24767.5,24786.2,24763.05,24781.9,0
2024-08-22 09:15:00+05:30,24863.4,24867.35,24785.0,24813.75,0
2024-08-22 10:15:00+05:30,24814.15,24830.1,24802.45,24824.15,0
2024-08-22 11:15:00+05:30,24824.65,24847.8,24817.1,24832.65,0
2024-08-22 12:15:00+05:30,24832.7,24836.8,24800.85,24808.15,0
2024-08-22 13:15:00+05:30,24808.0,24837.7,24802.85,24832.0,0
2024-08-22 14:15:00+05:30,24833.05,24835.25,24796.65,24810.6,0
2024-08-22 15:15:00+05:30,24810.85,24822.75,24804.5,24810.9,0
2024-08-23 09:15:00+05:30,24845.4,24858.4,24771.8,24801.5,0
2024-08-23 10:15:00+05:30,24803.75,24850.65,24797.0,24833.4,0
2024-08-23 11:15:00+05:30,24835.1,24853.75,24819.3,24839.4,0
2024-08-23 12:15:00+05:30,24838.5,24845.5,24826.35,24839.2,0
2024-08-23 13:15:00+05:30,24837.9,24839.5,24818.9,24831.25,0
2024-08-23 14:15:00+05:30,24830.9,24848.85,24794.7,24822.7,0
2024-08-23 15:15:00+05:30,24822.0,24841.75,24815.05,24831.85,0
2024-08-26 09:15:00+05:30,24906.1,25017.2,24874.95,25008.35,0
2024-08-26 10:15:00+05:30,25008.4,25043.65,24971.25,24982.35,0
2024-08-26 11:15:00+05:30,24982.15,25020.25,24980.0,25001.05,0
2024-08-26 12:15:00+05:30,25001.0,25034.75,24995.3,25026.55,0
2024-08-26 13:15:00+05:30,25026.0,25030.55,25001.65,25009.75,0
2024-08-26 14:15:00+05:30,25010.05,25033.2,25002.8,25007.9,0
2024-08-26 15:15:00+05:30,25009.35,25016.75,25004.6,25011.45,0
2024-08-27 09:15:00+05:30,25024.8,25043.65,24973.9,25013.55,0
2024-08-27 10:15:00+05:30,25014.55,25049.65,24983.5,25037.85,0
2024-08-27 11:15:00+05:30,25038.05,25073.05,25033.35,25045.6,0
2024-08-27 12:15:00+05:30,25045.7,25060.2,25038.55,25059.05,0
2024-08-27 13:15:00+05:30,25059.2,25067.1,25041.3,25052.65,0
2024-08-27 14:15:00+05:30,25052.0,25056.2,24998.0,25024.6,0
2024-08-27 15:15:00+05:30,25024.25,25027.75,24988.4,24997.05,0
2024-08-28 09:15:00+05:30,25030.8,25047.85,24964.85,25010.95,0
2024-08-28 10:15:00+05:30,25010.15,25040.0,24993.55,25038.85,0
2024-08-28 11:15:00+05:30,25038.55,25113.8,25037.35,25086.8,0
2024-08-28 12:15:00+05:30,25086.0,25110.05,25080.8,25101.8,0
2024-08-28 13:15:00+05:30,25100.95,25125.7,25090.55,25121.3,0
2024-08-28 14:15:00+05:30,25121.1,25128.1,25048.2,25050.45,0
2024-08-28 15:15:00+05:30,25049.4,25051.35,25032.1,25044.85,0
2024-08-29 09:15:00+05:30,25035.3,25117.6,25017.5,25097.4,0
2024-08-29 10:15:00+05:30,25098.0,25115.8,25077.05,25098.05,0
2024-08-29 11:15:00+05:30,25097.55,25106.5,25070.15,25088.05,0
2024-08-29 12:15:00+05:30,25088.3,25174.0,25084.45,25153.45,0
2024-08-29 13:15:00+05:30,25151.3,25166.75,24999.4,25077.05,0
2024-08-29 14:15:00+05:30,25078.1,25192.6,25001.65,25130.05,0
2024-08-29 15:15:00+05:30,25129.4,25166.7,25117.7,25156.75,0
2024-08-30 09:15:00+05:30,25249.7,25257.95,25199.7,25218.85,0
2024-08-30 10:15:00+05:30,25219.6,25246.65,25204.2,25239.1,0
2024-08-30 11:15:00+05:30,25238.4,25252.6,25217.75,25246.3,0
2024-08-30 12:15:00+05:30,25246.05,25258.15,25228.65,25242.25,0
2024-08-30 13:15:00+05:30,25242.45,25250.75,25231.15,25246.2,0
2024-08-30 14:15:00+05:30,25246.05,25262.15,25206.8,25242.4,0
2024-08-30 15:15:00+05:30,25242.95,25265.05,25232.25,25247.0,0
2024-09-02 09:15:00+05:30,25333.6,25333.65,25282.25,25305.2,0
2024-09-02 10:15:00+05:30,25303.35,25320.4,25291.35,25315.4,0
2024-09-02 11:15:00+05:30,25315.8,25322.0,25281.8,25300.5,0
2024-09-02 12:15:00+05:30,25301.5,25304.1,25235.55,25255.7,0
2024-09-02 13:15:00+05:30,25255.8,25283.65,25244.95,25275.75,0
2024-09-02 14:15:00+05:30,25275.4,25290.35,25258.0,25280.1,0
2024-09-02 15:15:00+05:30,25279.6,25289.85,25258.6,25273.9,0
2024-09-03 09:15:00+05:30,25313.4,25321.7,25241.4,25265.25,0
2024-09-03 10:15:00+05:30,25265.3,25274.55,25242.85,25243.85,0
2024-09-03 11:15:00+05:30,25242.25,25264.45,25236.45,25259.45,0
2024-09-03 12:15:00+05:30,25259.25,25284.65,25249.5,25282.7,0
2024-09-03 13:15:00+05:30,25283.75,25298.3,25252.1,25272.05,0
2024-09-03 14:15:00+05:30,25272.75,25304.1,25262.95,25276.3,0
2024-09-03 15:15:00+05:30,25277.05,25285.3,25260.75,25268.85,0
2024-09-04 09:15:00+05:30,25089.95,25158.25,25083.8,25152.45,0
2024-09-04 10:15:00+05:30,25152.9,25157.35,25094.65,25128.7,0
2024-09-04 11:15:00+05:30,25129.2,25144.2,25118.0,25134.15,0
2024-09-04 12:15:00+05:30,25134.45,25154.3,25124.95,25153.2,0
2024-09-04 13:15:00+05:30,25153.3,25191.8,25152.5,25163.65,0
2024-09-04 14:15:00+05:30,25164.3,25211.1,25145.75,25210.1,0
2024-09-04 15:15:00+05:30,25209.6,25215.5,25201.25,25206.35,0
2024-09-05 09:15:00+05:30,25250.5,25275.45,25187.55,25207.0,0
2024-09-05 10:15:00+05:30,25207.3,25212.8,25152.15,25193.6,0
2024-09-05 11:15:00+05:30,25193.35,25198.6,25168.8,25188.9,0
2024-09-05 12:15:00+05:30,25188.65,25195.75,25169.9,25172.8,0
2024-09-05 13:15:00+05:30,25172.35,25180.9,25161.1,25173.6,0
2024-09-05 14:15:00+05:30,25173.15,25177.9,25128.25,25152.7,0
2024-09-05 15:15:00+05:30,25150.85,25163.55,25141.25,25144.8,0
2024-09-06 09:15:00+05:30,25093.7,25168.4,24879.7,24921.1,0
2024-09-06 10:15:00+05:30,24921.9,24950.4,24859.9,24867.0,0
2024-09-06 11:15:00+05:30,24866.3,24942.4,24864.15,24936.25,0
2024-09-06 12:15:00+05:30,24935.85,24960.55,24842.1,24862.0,0
2024-09-06 13:15:00+05:30,24861.75,24893.85,24839.4,24865.6,0
2024-09-06 14:15:00+05:30,24865.15,24871.9,24801.3,24853.05,0
2024-09-06 15:15:00+05:30,24852.1,24878.2,24846.6,24868.5,0
2024-09-09 09:15:00+05:30,24823.4,24867.7,24753.15,24826.5,0
2024-09-09 10:15:00+05:30,24826.0,24916.7,24818.3,24894.15,0
2024-09-09 11:15:00+05:30,24894.65,24898.4,24846.0,24851.95,0
2024-09-09 12:15:00+05:30,24852.05,24884.15,24834.4,24882.15,0
2024-09-09 13:15:00+05:30,24881.25,24938.45,24873.35,24893.45,0
2024-09-09 14:15:00+05:30,24893.85,24946.85,24867.7,24940.55,0
2024-09-09 15:15:00+05:30,24939.75,24957.05,24930.75,24942.25,0
2024-09-10 09:15:00+05:30,24999.4,25014.8,24897.5,24915.05,0
2024-09-10 10:15:00+05:30,24915.55,24981.55,24908.0,24981.55,0
2024-09-10 11:15:00+05:30,24981.9,25041.7,24974.4,25023.0,0
2024-09-10 12:15:00+05:30,25024.3,25106.7,25016.05,25098.55,0
2024-09-10 13:15:00+05:30,25097.9,25130.45,25089.0,25114.0,0
2024-09-10 14:15:00+05:30,25113.9,25122.0,25014.8,25042.95,0
2024-09-10 15:15:00+05:30,25042.25,25061.75,25037.9,25052.1,0
2024-09-11 09:15:00+05:30,25034.0,25073.4,24981.8,25055.95,0
2024-09-11 10:15:00+05:30,25055.7,25091.1,25031.6,25086.05,0
2024-09-11 11:15:00+05:30,25086.25,25109.0,25035.4,25093.3,0
2024-09-11 12:15:00+05:30,25093.7,25113.55,25045.35,25059.55,0
2024-09-11 13:15:00+05:30,25058.95,25068.1,24935.3,24937.55,0
2024-09-11 14:15:00+05:30,24937.35,24967.2,24885.55,24900.65,0
2024-09-11 15:15:00+05:30,24901.35,24951.8,24900.8,24951.8,0
2024-09-12 09:15:00+05:30,25059.65,25072.3,24982.4,25017.2,0
2024-09-12 10:15:00+05:30,25019.05,25031.15,24980.55,25008.3,0
2024-09-12 11:15:00+05:30,25007.95,25036.8,24942.45,25011.2,0
2024-09-12 12:15:00+05:30,25010.3,25019.7,24963.75,24996.35,0
2024-09-12 13:15:00+05:30,24994.15,25228.95,24977.1,25204.7,0
2024-09-12 14:15:00+05:30,25204.55,25431.6,25203.8,25414.95,0
2024-09-12 15:15:00+05:30,25416.7,25417.25,25310.25,25314.95,0
2024-09-13 09:15:00+05:30,25430.45,25430.5,25292.6,25326.0,0
2024-09-13 10:15:00+05:30,25327.0,25393.8,25325.3,25382.35,0
2024-09-13 11:15:00+05:30,25381.9,25384.6,25355.25,25376.55,0
2024-09-13 12:15:00+05:30,25375.75,25390.65,25368.45,25385.15,0
2024-09-13 13:15:00+05:30,25384.55,25392.05,25346.6,25385.5,0
2024-09-13 14:15:00+05:30,25385.15,25388.8,25331.8,25354.45,0
2024-09-13 15:15:00+05:30,25354.3,25366.8,25340.9,25343.55,0
2024-09-16 09:15:00+05:30,25406.65,25445.25,25366.0,25409.35,0
2024-09-16 10:15:00+05:30,25410.0,25420.05,25366.05,25384.15,0
2024-09-16 11:15:00+05:30,25385.0,25396.6,25345.8,25353.25,0
2024-09-16 12:15:00+05:30,25353.15,25381.6,25337.2,25374.5,0
2024-09-16 13:15:00+05:30,25374.6,25422.4,25372.35,25405.1,0
2024-09-16 14:15:00+05:30,25405.35,25406.85,25379.3,25386.4,0
2024-09-16 15:15:00+05:30,25386.45,25390.3,25375.5,25377.2,0
2024-09-17 09:15:00+05:30,25416.9,25416.9,25352.7,25373.9,0
2024-09-17 10:15:00+05:30,25374.8,25415.85,25368.1,25401.4,0
2024-09-17 11:15:00+05:30,25405.7,25432.5,25399.2,25412.55,0
2024-09-17 12:15:00+05:30,25411.85,25436.6,25404.05,25425.7,0
2024-09-17 13:15:00+05:30,25424.8,25441.3,25412.6,25426.2,0
2024-09-17 14:15:00+05:30,25425.3,25438.35,25408.45,25418.45,0
2024-09-17 15:15:00+05:30,25418.8,25421.55,25404.8,25407.15,0
2024-09-18 09:15:00+05:30,25402.4,25443.0,25381.65,25413.9,0
2024-09-18 10:15:00+05:30,25413.8,25478.35,25408.1,25461.25,0
2024-09-18 11:15:00+05:30,25460.35,25472.5,25447.35,25462.7,0
2024-09-18 12:15:00+05:30,25461.55,25481.65,25372.8,25374.4,0
2024-09-18 13:15:00+05:30,25374.15,25385.25,25285.65,25343.05,0
2024-09-18 14:15:00+05:30,25343.3,25409.1,25329.0,25382.35,0
2024-09-18 15:15:00+05:30,25381.75,25392.7,25342.35,25343.45,0
2024-09-19 09:15:00+05:30,25487.05,25611.1,25481.7,25513.05,0
2024-09-19 10:15:00+05:30,25513.0,25530.2,25478.0,25505.8,0
2024-09-19 11:15:00+05:30,25506.0,25509.95,25390.65,25442.6,0
2024-09-19 12:15:00+05:30,25442.2,25467.65,25395.85,25395.85,0
2024-09-19 13:15:00+05:30,25396.35,25426.55,25376.45,25403.1,0
2024-09-19 14:15:00+05:30,25400.5,25427.55,25388.6,25426.25,0
2024-09-19 15:15:00+05:30,25424.55,25453.7,25406.85,25445.0,0
2024-09-20 09:15:00+05:30,25525.95,25609.15,25426.8,25553.55,0
2024-09-20 10:15:00+05:30,25554.25,25715.75,25541.65,25702.25,0
2024-09-20 11:15:00+05:30,25702.2,25726.6,25666.2,25710.1,0
2024-09-20 12:15:00+05:30,25710.4,25804.05,25687.8,25786.05,0
2024-09-20 13:15:00+05:30,25784.75,25806.35,25487.35,25674.9,0
2024-09-20 14:15:00+05:30,25676.3,25803.5,25593.75,25792.85,0
2024-09-20 15:15:00+05:30,25793.65,25843.95,25783.0,25820.35,0
2024-09-23 09:15:00+05:30,25872.55,25924.95,25849.5,25897.05,0
2024-09-23 10:15:00+05:30,25897.4,25901.65,25859.65,25881.45,0
2024-09-23 11:15:00+05:30,25882.1,25886.15,25847.95,25867.25,0
2024-09-23 12:15:00+05:30,25866.8,25895.7,25857.1,25883.6,0
2024-09-23 13:15:00+05:30,25884.1,25913.6,25880.1,25907.2,0
2024-09-23 14:15:00+05:30,25906.9,25955.85,25906.1,25938.75,0
2024-09-23 15:15:00+05:30,25940.85,25947.1,25923.35,25930.15,0
2024-09-24 09:15:00+05:30,25921.45,25978.65,25886.85,25956.15,0
2024-09-24 10:15:00+05:30,25956.3,25981.45,25937.55,25948.95,0
2024-09-24 11:15:00+05:30,25948.5,25948.85,25905.75,25921.55,0
2024-09-24 12:15:00+05:30,25921.4,25966.75,25920.1,25964.35,0
2024-09-24 13:15:00+05:30,25964.6,25984.0,25951.1,25973.4,0
2024-09-24 14:15:00+05:30,25973.3,26010.2,25918.65,25944.15,0
2024-09-24 15:15:00+05:30,25943.8,25959.15,25939.8,25951.9,0
2024-09-25 09:15:00+05:30,25899.45,25952.9,25891.7,25911.25,0
2024-09-25 10:15:00+05:30,25911.2,25928.05,25900.9,25914.95,0
2024-09-25 11:15:00+05:30,25915.0,25930.9,25871.9,25880.15,0
2024-09-25 12:15:00+05:30,25879.2,25899.95,25875.35,25884.6,0
2024-09-25 13:15:00+05:30,25884.5,25950.45,25884.4,25945.45,0
2024-09-25 14:15:00+05:30,25946.0,26028.65,25923.0,26017.55,0
2024-09-25 15:15:00+05:30,26017.3,26031.8,26008.05,26013.5,0
2024-09-26 09:15:00+05:30,26005.4,26074.35,25998.4,26063.55,0
2024-09-26 10:15:00+05:30,26062.55,26087.35,26048.75,26073.3,0
2024-09-26 11:15:00+05:30,26073.5,26097.55,26055.0,26095.6,0
2024-09-26 12:15:00+05:30,26095.3,26111.25,26063.6,26091.8,0
2024-09-26 13:15:00+05:30,26090.45,26113.7,26034.65,26087.2,0
2024-09-26 14:15:00+05:30,26087.05,26249.85,26085.45,26207.55,0
2024-09-26 15:15:00+05:30,26206.45,26220.55,26174.1,26184.65,0
2024-09-27 09:15:00+05:30,26248.25,26270.3,26208.9,26262.25,0
2024-09-27 10:15:00+05:30,26262.2,26277.15,26214.0,26241.0,0
2024-09-27 11:15:00+05:30,26241.45,26243.6,26206.95,26236.75,0
2024-09-27 12:15:00+05:30,26236.45,26249.4,26179.9,26189.85,0
2024-09-27 13:15:00+05:30,26189.8,26230.85,26167.4,26186.8,0
2024-09-27 14:15:00+05:30,26185.5,26211.95,26152.45,26195.15,0
2024-09-27 15:15:00+05:30,26194.1,26197.0,26157.7,26175.0,0
2024-09-30 09:15:00+05:30,26061.3,26134.7,25962.55,25982.55,0
2024-09-30 10:15:00+05:30,25983.25,25995.15,25921.55,25928.65,0
2024-09-30 11:15:00+05:30,25930.0,25939.3,25882.3,25895.15,0
2024-09-30 12:15:00+05:30,25894.8,25909.1,25863.35,25877.1,0
2024-09-30 13:15:00+05:30,25877.15,25877.85,25824.95,25829.15,0
2024-09-30 14:15:00+05:30,25827.55,25854.9,25796.95,25812.25,0
2024-09-30 15:15:00+05:30,25813.0,25829.1,25794.35,25822.8,0
2024-10-01 09:15:00+05:30,25788.45,25907.45,25788.05,25824.05,0
2024-10-01 10:15:00+05:30,25824.6,25831.8,25739.3,25745.75,0
2024-10-01 11:15:00+05:30,25745.45,25837.85,25742.9,25822.95,0
2024-10-01 12:15:00+05:30,25822.45,25838.85,25755.1,25793.85,0
2024-10-01 13:15:00+05:30,25792.75,25822.6,25781.15,25795.4,0
2024-10-01 14:15:00+05:30,25795.05,25819.2,25754.6,25788.05,0
2024-10-01 15:15:00+05:30,25788.4,25816.35,25785.35,25812.55,0
2024-10-03 09:15:00+05:30,25452.85,25638.65,25451.6,25528.9,0
2024-10-03 10:15:00+05:30,25529.35,25545.0,25487.3,25491.95,0
2024-10-03 11:15:00+05:30,25491.5,25492.15,25383.3,25391.2,0
2024-10-03 12:15:00+05:30,25391.4,25414.3,25345.35,25349.55,0
2024-10-03 13:15:00+05:30,25350.35,25351.95,25232.6,25276.55,0
2024-10-03 14:15:00+05:30,25275.65,25277.8,25232.4,25258.45,0
2024-10-03 15:15:00+05:30,25259.3,25274.1,25245.85,25266.0,0
2024-10-04 09:15:00+05:30,25181.9,25293.6,25094.85,25213.7,0
2024-10-04 10:15:00+05:30,25212.0,25359.4,25175.45,25332.6,0
2024-10-04 11:15:00+05:30,25332.0,25471.0,25278.9,25468.85,0
2024-10-04 12:15:00+05:30,25468.15,25484.75,25078.25,25114.4,0
2024-10-04 13:15:00+05:30,25112.7,25122.45,25022.75,25045.4,0
2024-10-04 14:15:00+05:30,25045.65,25064.35,24966.85,25020.95,0
2024-10-04 15:15:00+05:30,25021.45,25049.65,25016.85,25049.1,0
2024-10-07 09:15:00+05:30,25084.1,25142.75,25019.35,25058.8,0
2024-10-07 10:15:00+05:30,25059.45,25079.75,24799.0,24889.7,0
2024-10-07 11:15:00+05:30,24888.85,25005.9,24880.55,24925.45,0
2024-10-07 12:15:00+05:30,24924.75,24960.05,24770.95,24793.85,0
2024-10-07 13:15:00+05:30,24796.95,24835.6,24694.85,24763.1,0
2024-10-07 14:15:00+05:30,24761.55,24923.2,24718.85,24778.15,0
2024-10-07 15:15:00+05:30,24779.45,24832.4,24775.2,24819.0,0
2024-10-08 09:15:00+05:30,24832.2,24900.7,24757.4,24827.85,0
2024-10-08 10:15:00+05:30,24828.3,24959.65,24805.65,24937.9,0
2024-10-08 11:15:00+05:30,24938.95,24988.9,24896.25,24930.3,0
2024-10-08 12:15:00+05:30,24930.15,24985.15,24885.95,24975.15,0
2024-10-08 13:15:00+05:30,24974.55,25042.1,24939.95,25036.25,0
2024-10-08 14:15:00+05:30,25036.85,25043.85,24925.1,25010.95,0
2024-10-08 15:15:00+05:30,25010.7,25042.3,25009.55,25039.5,0
2024-10-09 09:15:00+05:30,25065.8,25189.85,25033.15,25171.0,0
2024-10-09 10:15:00+05:30,25170.5,25221.35,25109.5,25215.6,0
2024-10-09 11:15:00+05:30,25214.9,25234.0,25096.45,25117.75,0
2024-10-09 12:15:00+05:30,25118.95,25159.75,25102.15,25104.35,0
2024-10-09 13:15:00+05:30,25103.0,25141.15,25062.3,25109.55,0
2024-10-09 14:15:00+05:30,25108.95,25109.9,24947.9,24971.15,0
2024-10-09 15:15:00+05:30,24971.6,25020.6,24971.0,25019.55,0
2024-10-10 09:15:00+05:30,25067.05,25129.8,24996.95,25116.95,0
2024-10-10 10:15:00+05:30,25115.95,25134.0,25022.4,25025.05,0
2024-10-10 11:15:00+05:30,25024.75,25050.6,24990.95,25032.5,0
2024-10-10 12:15:00+05:30,25032.7,25051.1,25005.75,25035.4,0
2024-10-10 13:15:00+05:30,25035.15,25053.8,25006.55,25021.3,0
2024-10-10 14:15:00+05:30,25020.2,25037.55,24982.4,24998.55,0
2024-10-10 15:15:00+05:30,24998.2,25019.6,24979.5,25007.55,0
2024-10-11 09:15:00+05:30,24985.3,25028.3,24934.6,25022.25,0
2024-10-11 10:15:00+05:30,25022.3,25024.35,24931.6,24952.5,0
2024-10-11 11:15:00+05:30,24953.15,24961.05,24920.6,24945.55,0
2024-10-11 12:15:00+05:30,24945.45,24969.1,24936.9,24961.3,0
2024-10-11 13:15:00+05:30,24961.4,24979.9,24949.3,24953.35,0
2024-10-11 14:15:00+05:30,24952.85,24975.45,24942.35,24962.75,0
2024-10-11 15:15:00+05:30,24961.7,24979.3,24958.25,24975.05,0
2024-10-14 09:15:00+05:30,25023.45,25131.8,25017.5,25100.15,0
2024-10-14 10:15:00+05:30,25100.4,25118.4,25073.85,25101.5,0
2024-10-14 11:15:00+05:30,25102.35,25159.6,25100.35,25154.6,0
2024-10-14 12:15:00+05:30,25154.85,25157.6,25102.25,25105.45,0
2024-10-14 13:15:00+05:30,25105.6,25141.2,25097.4,25133.5,0
2024-10-14 14:15:00+05:30,25132.85,25146.3,25110.1,25123.2,0
2024-10-14 15:15:00+05:30,25122.65,25148.1,25120.55,25142.3,0
2024-10-15 09:15:00+05:30,25186.3,25212.05,25042.2,25055.3,0
2024-10-15 10:15:00+05:30,25055.65,25097.65,25014.4,25072.5,0
2024-10-15 11:15:00+05:30,25072.65,25089.95,25037.6,25072.15,0
2024-10-15 12:15:00+05:30,25072.2,25077.5,25008.85,25025.35,0
2024-10-15 13:15:00+05:30,25025.3,25072.2,25022.6,25046.9,0
2024-10-15 14:15:00+05:30,25046.1,25069.7,25022.15,25052.65,0
2024-10-15 15:15:00+05:30,25052.85,25079.1,25050.65,25065.15,0
2024-10-16 09:15:00+05:30,25008.55,25093.25,24994.65,25059.5,0
2024-10-16 10:15:00+05:30,25059.9,25073.85,25009.15,25015.1,0
2024-10-16 11:15:00+05:30,25014.2,25016.5,24908.95,24948.05,0
2024-10-16 12:15:00+05:30,24947.45,24986.3,24933.55,24983.35,0
2024-10-16 13:15:00+05:30,24983.9,25024.05,24962.05,25014.1,0
2024-10-16 14:15:00+05:30,25013.15,25059.85,24964.85,24968.2,0
2024-10-16 15:15:00+05:30,24967.7,24968.7,24951.0,24959.9,0
2024-10-17 09:15:00+05:30,25027.4,25029.5,24802.45,24831.95,0
2024-10-17 10:15:00+05:30,24832.1,24860.65,24790.7,24790.95,0
2024-10-17 11:15:00+05:30,24791.55,24813.9,24769.95,24778.45,0
2024-10-17 12:15:00+05:30,24779.7,24798.5,24756.15,24786.75,0
2024-10-17 13:15:00+05:30,24786.45,24790.95,24737.15,24741.9,0
2024-10-17 14:15:00+05:30,24741.35,24770.05,24730.0,24759.35,0
2024-10-17 15:15:00+05:30,24760.1,24766.5,24737.35,24750.2,0
2024-10-18 09:15:00+05:30,24664.95,24705.3,24568.3,24671.2,0
2024-10-18 10:15:00+05:30,24671.45,24753.45,24660.25,24719.35,0
2024-10-18 11:15:00+05:30,24719.6,24815.75,24689.7,24785.5,0
2024-10-18 12:15:00+05:30,24785.85,24868.8,24784.25,24820.9,0
2024-10-18 13:15:00+05:30,24819.8,24885.35,24818.55,24871.0,0
2024-10-18 14:15:00+05:30,24871.1,24885.85,24833.55,24842.85,0
2024-10-18 15:15:00+05:30,24842.35,24876.4,24837.95,24862.65,0
2024-10-21 09:15:00+05:30,24956.15,24976.4,24679.7,24804.05,0
2024-10-21 10:15:00+05:30,24806.1,24843.35,24779.9,24808.6,0
2024-10-21 11:15:00+05:30,24808.65,24814.6,24720.8,24720.95,0
2024-10-21 12:15:00+05:30,24720.35,24762.25,24710.95,24751.7,0
2024-10-21 13:15:00+05:30,24751.4,24878.9,24751.3,24819.7,0
2024-10-21 14:15:00+05:30,24820.3,24870.0,24768.55,24791.25,0
2024-10-21 15:15:00+05:30,24790.9,24791.8,24736.05,24739.45,0
2024-10-22 09:15:00+05:30,24798.65,24881.75,24751.0,24757.85,0
2024-10-22 10:15:00+05:30,24757.05,24769.5,24637.0,24729.7,0
2024-10-22 11:15:00+05:30,24729.2,24734.35,24627.7,24653.7,0
2024-10-22 12:15:00+05:30,24653.15,24702.0,24588.6,24621.6,0
2024-10-22 13:15:00+05:30,24621.9,24632.75,24570.4,24632.55,0
2024-10-22 14:15:00+05:30,24633.0,24633.45,24446.55,24449.35,0
2024-10-22 15:15:00+05:30,24448.1,24486.6,24447.85,24481.75,0
2024-10-23 09:15:00+05:30,24378.15,24538.85,24378.1,24516.3,0
2024-10-23 10:15:00+05:30,24517.3,24596.8,24455.0,24557.75,0
2024-10-23 11:15:00+05:30,24557.25,24603.95,24529.2,24539.35,0
2024-10-23 12:15:00+05:30,24539.8,24584.1,24502.8,24547.2,0
2024-10-23 13:15:00+05:30,24547.35,24566.85,24481.75,24485.4,0
2024-10-23 14:15:00+05:30,24487.05,24488.65,24422.4,24427.2,0
2024-10-23 15:15:00+05:30,24426.8,24441.0,24417.1,24436.0,0
2024-10-24 09:15:00+05:30,24412.7,24480.65,24342.1,24445.7,0
2024-10-24 10:15:00+05:30,24446.0,24451.65,24394.8,24398.0,0
2024-10-24 11:15:00+05:30,24398.35,24421.2,24392.45,24402.8,0
2024-10-24 12:15:00+05:30,24402.75,24417.65,24391.85,24395.25,0
2024-10-24 13:15:00+05:30,24395.3,24406.75,24381.85,24386.3,0
2024-10-24 14:15:00+05:30,24386.1,24419.05,24367.8,24398.6,0
2024-10-24 15:15:00+05:30,24398.55,24417.65,24395.8,24414.6,0
2024-10-25 09:15:00+05:30,24418.05,24440.0,24234.4,24238.85,0
2024-10-25 10:15:00+05:30,24237.8,24268.7,24113.3,24170.0,0
2024-10-25 11:15:00+05:30,24170.75,24213.75,24123.8,24137.75,0
2024-10-25 12:15:00+05:30,24137.05,24148.25,24094.55,24126.55,0
2024-10-25 13:15:00+05:30,24126.1,24134.2,24093.3,24101.6,0
2024-10-25 14:15:00+05:30,24101.9,24179.4,24073.95,24172.4,0
2024-10-25 15:15:00+05:30,24173.15,24225.55,24171.4,24211.8,0
2024-10-28 09:15:00+05:30,24251.1,24300.1,24135.3,24291.8,0
2024-10-28 10:15:00+05:30,24292.65,24439.95,24292.4,24399.35,0
2024-10-28 11:15:00+05:30,24399.6,24481.0,24389.75,24480.5,0
2024-10-28 12:15:00+05:30,24480.3,24492.6,24396.0,24421.55,0
2024-10-28 13:15:00+05:30,24423.55,24459.3,24367.4,24382.4,0
2024-10-28 14:15:00+05:30,24381.9,24423.45,24305.75,24343.9,0
2024-10-28 15:15:00+05:30,24344.4,24368.75,24330.4,24367.7,0
2024-10-29 09:15:00+05:30,24328.85,24378.65,24158.7,24225.15,0
2024-10-29 10:15:00+05:30,24226.1,24242.5,24140.95,24192.15,0
2024-10-29 11:15:00+05:30,24194.4,24294.55,24177.95,24293.75,0
2024-10-29 12:15:00+05:30,24293.6,24346.8,24270.75,24323.3,0
2024-10-29 13:15:00+05:30,24325.4,24418.15,24269.1,24417.5,0
2024-10-29 14:15:00+05:30,24417.0,24484.1,24389.65,24474.25,0
2024-10-29 15:15:00+05:30,24473.95,24476.3,24451.85,24454.0,0
